TRA_ID,ATA_TEXTO
2753,buenas noches queria ver que aqui por la calle fernando mogrovejo estan tomando en la via y estan haciendo bulla no dejan dormir. fernando mogrovejo. calle esmeraldas y avenida mogrovejo entra por el estadio como quien baja a las carretas esa calle. si. un lugar conocido de su domicilio. entrada al estadio. como se llama el estadio estadio las puntillas estadio manuel j calle estadio municipal de la troncal. estadio municipal de la troncal. ya listo. bajando a las carretas. un carro que color es. un negro. masomenos sabe cuantas personas estan en el interior. cuantas personas estan. 5 personas. ya señor ayudeme con su nombre. marlon peralta. listo señor coordino la emergencia en este momento estamos para servirle. hasta luego
2754,si buenas noches. disculpe hay gente tomando y con musica con el volumen alto es en la calle canton gualaceo y avenida de las americas. mmm. justo en la esquina hay un parqueadero de vehiculos dice ochoas car. diego duran. no no no alcanzo a divisar desde aqui pero tienen tanto volumen que mis ventanas estan temblando. ya muchas gracias
2755,buenos dias señor. hagame un favor yo vivo aqui en la tomas ordoñez y muñoz vernaza tomas ordoñez y muñoz vernaza y me llamo sebastian campoverde y hay un grupo de borrachos señor que estan aqui en un carro creo que es un gran vitara conchevino estan a todo volumen con la musica haciendo escandalo y no nos permiten dormir señor ya van mas de 20 minutos tenga la bondad de ayudarme con la presencia de la policia por favor. no porque yo vivo en el segundo piso y estan ahi estan totalmente borrachos con un vocabulario soez estan dentro del carro señor con la musica del carro a todo volumen. si inclusive aqui hay una camara no se si esa camara estara funcionando ese carro esta ahi y encienden las luces del carro a cada rato y los pitos a cada rato y nos hacen bulla. tenga la bondad de ayudarnos por favor. muchas gracias. hasta lueguito
2756,buenas como esta eh lo que pasa es que tengo un problema en la avenida loja y el salado. por que eh deje un teléfono aquí y me están estafando por que no me quiere devolver entonces ni siquiera da la cara y esta adentro un joven y no ósea ya no se que hacer ósea y ya necesito necesito mis cosas. si pero el señor esta que me llama un dia un dia no un dia si entonces yo ya no se que hacer entonces la policía es la única las únicas personas que yo puedo llamar pues. eh en la loja y el salado en la esquina o unas diez unos diez metros mas arriba. en la don bosco. no en la don bosco y el salado. si diez metros mas arriba por la loja mismo. por la don bosco perdón. o no tiene nada solo dice servicio técnico pero yo estoy aquí afuera. si. si yo tengo. ya muchas gracias. samanta arestegui. samanta. arestegui. ya muchas gracias
2757,señor buenas tardes acabamos de ver a acaba de ver un vecino que se ha metido un ladron en una casa. estamos en la budapest y londres en jardines del rio. no estamos viendo el robo pero sabemos que se ha metido por una casa se oye bulla en otra casa que no están los vecinos. aja si si. es en la calle budapest. londres y budapest y londres. esperece un ratito. esperece un ratito estamos
2758,caballero ayudeme por favor mi esposa esta mi esposa esta con una arritmia terrible por favor tranquila tranquila mija por favor ayudeme. no sabe que sabe que tiene unos espasmos tiene unos este siente que el corazón ya le pasa por dos veces no sea malito no le pasa. por favor un medico necesitamos que te que le pueda controlar el corazón si. si. silencio mande. mi mi esposa tiene eh 46 años. no no solamente. no ya le había pasado unas 2 vecitas pero la primera vez le pasó enseguida pero está vez alteradisima. está consciente está consciente. es es es la la ciudadela la cuadra de yanuncay. es la cuadra de yanuncay es es esta es una ciudadela privada que está en la en la pio baroja. y y la cristóbal colón. eh es la b 14 es la calle b 14. si. la la cuadra de yanuncay. por favor muchas gracias
2759,buenas noches vera. ayudeme en la abdala bucaran como quien se va al rio guaquillas aqui en la primera empacadora que vayan policias a ver porque han estado queriendo entrar a mi casa y vuelta estan queriendo entrar. estan como 6 6 en moto 9 incluso hay una casa de losa ahi se meten ayer la policia no entro a la casa de losa. solo de afuera nomas estaban ahi y no entraron. si. abdala bucaram como quien se va  al rio guaquillas en la primera empacadora. en la feria de chanchos de ahi va al rio guaquillas. es que solo se que es granda granda o algo asi una granda propiedad granda. no hay letreros oiga por eso digo que la policia nunca viene. es lo que hacen los ladrones roban y hasta matan aqui. ayer di la misma direccion y fueron los policias ayer di la misma direccion abdala bucaram como quien se va a rio huaquillas en la primera empacadora y bien que se dieron ayer la policia. si en la primera empacadora pero. empacadora. si al frente hay de una casa esquinera  ahi quieren entrar esa es mi casa y ahi viene otra casa y la siguiente casa que es la casa de losa ahi se meten los ladrones siempre incluso la policia no entro ayer afuera nomas estaban ni entraron a ver. yuli lema el mismo nombre que di ayer. lema. ya
2760,si mi jefe vera lo que pasa es que hay unos ladrones que se estan entrando aca arriba en la casa en la  comunidad de san carlosque venga la policia de suscal de arriba para que les encuentre por que disque ha habido heridos ha entrado a las casas. san carlos vera en la comunidad de san carlos vera hagale encontrar por arriba por la policia de suscal que baje alla por docur. entra por chantamarca a san carlos. san carlos alto de chantamarca. que vengan vigilando por que han entrado y no han mandado haga el favor no. cuantas no sabemos fijamente que han entrado y salido en unas motos dicen y han entrado ahi donde una mujercita debe haber heridos ahi. mande. no se que han robado han entrado y han acuchillado a una mujer dicen estan queriendo violar no sabemos que hacer que mismo es. no to todavia aun no ahorita nadie ha ido al lugar yo. ya gracias gracias
2761,buenas hagame un favor vera. si si por favor vera no se si puede enviar un patrullero lo que pasa es que este momento acaban de llegar un un grupo de jovenes y estan hecho funda y estan un escandalo aqui. si si. es en la don bosco diego velasquez y francisco golder en la calle sin retorno. no no francisco goldo unas dos cuadras mas arriba de los tres puentes en la don bosco. vera sigo los tres puentes de la don bosco entra a la diego velazquez. ahi hay una calle secundaria que es la francisco goldo es una calle sin retorno. orlando palaguachi. orlando palaguachi. muchisimas gracias
2762,buenos dias por decirle que en el redondel de los tres puentes hay un choque y esta el trafico parado por favor. no. son dos carros pequeños. perdon. magdalena. si si si ahi en toda la esquina
2763,buenos dias por favor aca envienme una patrulla estoy justo en las americas que me pasan rozando un señor estan los de transito justo en la entrada del parque industrial no se si me pueden avanzar aca arribita estoy justo en las americas un señor me va rozando el carro. no no se mete en mi carril. en el parque industrial en la entrada estan los agentes de transito yo estoy dos cuadras mas arriba. como quien salir a la bomba de choferes. natalia jara. a ver mi es un skoda blanco. el otro es una furgoneta blanca que es como un tipo camioncito de mirasol estamos parados justo en la avenida y los señores creo que si les voy a mirar. okey gracias
2764,oiga señor yo acabo de llamar hace un minuto. mande. no hace un minuto le llame a una señorita que me mande una unidad pero no tenia bien la dirección entonces ahora ya la tengo. no lo que sucede es que le digo que yo de nosotros el sábado estábamos pasando por la noche aquí. y una señora eh ósea trabaja conmigo una chica que es amiga de esta señora que vende chuzos y la señora me yo estaba con mi teléfono ósea con todas mis pertenecías y la señora baja y me dice que supuestamente que me va a dar guardando por que era medio peligroso yo no soy de aquí yo soy de gualaceo. y de ahí total el lunes yo le mando con la amiga de ella a decir que me mande mis cosas y ha dicho que no que ella no tiene que ósea que que prácticamente que me va a robar por que ella ya ha botado el chip todo. ósea yo le voy a esperar en el puente sixto duran ballen ahí en la entrada a chaullabamba. a chaullabamba en el en puente sixto duran ballen en la autopista ahí en la entrada a chullabamba yo le voy a esperar por que ósea yo trabajo haciendo las veredas aquí en chaullalabamba. si en chaullabamba pero yo le voy a esperar en el puente sixto duran ballen deme diciendo. si. paso el sábado a las como cerca a las 7 del noche si yo bajaba saliendo de mi trabajo. ya. si. juan carlos alfarez. ya muchas gracias entonces le espero allá. ya ya le espero ahí entonces
2765,si buenas noches. una emergencia aca a chaullabamba via a puilcay me acaban de robar una casa. no se sabe nada todavía por que recién llegamos a ver que están yéndose robando y están allá una bulla allí necesitamos tal vez un. que vengan a ver. no el vecino. tal vez bajaron por chaullabamba están maso menos ya deben estar en a via rápida cuenca azogues tal vez. eh chuallabamba la cruz roja cruz del tablon via puilcay. si. si en chuallabamba. edison juela
2766,muy buenas noches de fuerzas armadas le estoy llamando para que me registren un patrullaje. en las vias. eh via azogues biblian cañar. si. sub teniente anibal cevallos. si. si por favor comuníqueme con. le comunico con el sub teniente anibal cevallos que va a salir a hacer un patrullaje ya le comunico ya le paso
2767,si tenga la bondad buenas tardes mi jefe tenga la bondad es si puede acercarse a la cabogan por calle vieja y cabogan que aqui están en la puerta unos par de muchachos no quieren hacer caso queriendo patear las puertas y me da miedo a mi que puedan ah entrar y dejar golpeando. osea estan queriendo entrar o a patear las puertas se ponen muy filáticos. aaah calle vieja y cabogan. uh eh quieren entrar adentro pero ellos no tienen ningún derecho de entrar adentro no les conozco a los ah muchachos. no yo no tengo ningún local del colegio es la casa que se vive al frente hay una escuela la republica de chile pero dicen que son colegiantes no se. no yo yo estoy en una casa viviendo adentro de la casa no en la escuela de la chile. si junto a la escuela. ya quieren entrar los muchachos quieren patear la puerta quieren treparse por encima decirle algo se ponen más filáticos. si ya se perdió aquí una bicicleta un cilindro la ropa de mi hija entonce uno no hay cómo moverse de aquí entonce me da miedo que pueda estar quererendo entrar a robar algo. 3 están más allá están 2 son 4 son 5. ya. un uniforme verde otros están con otro uniforme lacre otros están parados al frente ahi ah chateando en el celular. no no son del colegio son eh son 3 hombres y 3 mujeres. si uniforme verde cargado las mochilas y 2 varones de llevar unas eh unas cartulinas. para que entraron mi señor por que ya se perdió las cosas de aqui de mi casa donde estoy viviendo. no ninguna vez primera vez estoy eh queriendo llamar al dueño a ver qué es lo que puede hacer eh ojala por eso estoy llamando a usted primeramente. numeracion de la vivienda oiga no no me acuerdo numeración de la vivienda es a al frente de la escuela república de chile. a ladito de una de una bloqueria sinchi. bloqueria sinchi a ladito es la casa. sinchi si. es eh la señora rosa morocho me dio ayer hace apenas eh me llamen de un código para que de una ingrese la policía pero en mi celular no tengo si no dejo el en un codigo para emergencias para llegar enseguida. ya mi señor hágame este favor. no puedo saber por que se ponen filáticos yo abro las puertas y cierro de una la puerta que no puedo salir a discutir mucho con ellos
2768,hola. buenas noches señor mire yo estoy caminando sobre la avenida de las americas y. y gran colombia y hay un senñor que esta tirado en la avenida. totalmente borracho. y esta casi en la calle digamos tengo miedo que alguno pase encima de el algun auto. esta casi llegando a la via los pies sobre la via digamos. hola. esta borracho. mi nombre es ricardo pero yo no tengo nada que ver con el. torpinñac. tortinñac. en las americas y gran colombia. exacto. en el redondel bueno ahora se mueve bueno se levanto ahora. yo no se pero algo hay que hacer. no se algo dice pobre hombre ni siquiera puede caminar siquiera esta ahi sentado ahora esta sentado. como. si en el redondel. gracias hasta luego
2769,como esta buenas noches hagame un favor en la calle conquistadores. estan unos senñores fumando marihuana ahi. como cuatro o cinco personas. es un parque mas o menos a unas dos cuadras de la avenida loja. si son unos senñores que yo les he visto desde que despues saben robar los carros y han robado carros por el sector. no estan simplemente en un parque de ahi como en un terraplen sin luz y simplemente estan sentados ahi en el oscuro. alexandra arizaga. con una capucha e mas o menos ploma era no. negra negra. aja una capucha negra el resto no me fije por que me dio miedo y me fui. arizaga. muy amable gracias
2770,buenas noches por favor aqui al barrio manuel puede venir. lo que pasa es que mi esposo esta haciendo problemas rompiendo las cosas de la casa. no esta limpio si no que es asi asi. si si por favor. maria del carmen chillogalli por favor no sea malito. valle malguay por favor lo mas pronto. al frente a la escuela nicolas sojos jaramillo. maluay. si. malguay la escuela de malguay. nicolas sojos jaramillo en el barrio maluay colchabamba malguay. ya rompio la puerta por favor no sea malito. ya
2771,alo. tenga la bondad mas es el por la zona de oh bueno o si requeririamos una asistencia de responsables de transito en las calles. porque hay unos conductores taxistas que estan libando en la calle y se encuentran en mal estado. si se encuentran en las unidades de taxis no estan conduciendo de hecho pero estan aparcados frente a una institucion educativa que esl ciudad de cuenca. ahi se encuentran ellos. es la escuela no el colegio. en la calle maria auxiliadora algo asi me dijeron y la transversal y justo en esa manzana de la escuela por ahi mismo se encuentran. manuela cañizares creo que es. la pio montufar es la transversal que le dije. si ellos estan en la que cruza practicamente. si si ahi ahi. en 2 pero estan 4 personas ahi. y todos estan en estado etilico todos. hernesto sereno. ya buenas tardes
2772,buenas tardes disculpe lo que pasa es que a un niño le acaban de robar el celular unos dos jovenes y estan por aqui por las americas el guagua les esta siguiendo que le ayude dice pero no se no hay como ayudarle. es en el parque de las americas al frente. si. donde hay esa latoneria es en esa calle del molino. si  frente a las americas justamente es en el parque de las americas el muchacho fue metiendose por ahi siguiendoles a los chicos. perdon. dos chicos jovenes le robaron y el guaguito le esta siguiendo el guagua esta pidiendo ayuda desesperado. eh los ladrones estan con una gorra con esas gorra de esos reguetoneros. eh una casaca de esas igual de esas reguetoneras esas flojotas. eh es una casaca blanca con plomo mas o menos y del otro como se fue corriendo sinceramente no le vi pero. es una gorra blanca de esas que tienen m y m no se que algo asi. tania leon. si. ya gracias
2773,buenas tardes le estamos llamando de la agencia cuenca remigio crespo del banco bolivariano. tengo un cliente que va a retirar un monto alto y solicita resguardo policial. remigio crespo y esmeralda. si por favor. andrea campoverde. gracias
2774,sisi la emergencia. alo. digame señor cual es su emergencia le escucho. que sucede señor cual es su emergencia. de mujeres me explica por favor tienen armas las personas. exacto me ayuda por favor las direcciones. señor ayudeme con las direcciones por favor. en el sector chirimoyas. como se llama disculpe esta night club. la chirimoya se llama el nigt club. perfecto ayudeme por favor algun punto de referencia con el que se pueda guiar la unidad. señor me ayuda con su nombre por favor. señor la informacion que ingresa aqui es confidencial. tranquilo estamos para servirle que tenga una buena noche
2775,muy buenos dias hagame un favor le estoy llamando del colegio de checa soy la señora Sara Heras ahorita me acaba de llamar una vecina y me dice que un carro mas o menos hace unos 5 minutos bajo es un carro sospechoso y me dice que mas o menos ella esta escuchando el mugido de una vaca no sea malito ayudenos que la policia baje a ver rapido. no le puedo decir porque de aqui de mi casa no se ve absolutamente nada la señora mi vecina me acaba de llamar y dice que ella tambien no ve el carro no sabe para en que lugar mas o menos estan. ya listo señora de repente sabe si es alguna camioneta si es un auto. perfecto mire ayudeme por favor un punto de referencia a donde se fue este automovil. su nombre señora por favor. coordinamos su emergencia estamos para servirle
2776,buenas dias hagame un favor una ambulancia sector del este ordoñez laso y los olivos o una agente de transito porque aca choco una moto con un carro. si carro se da la vuelta en u y la moto se fue encima el señor esta cogiendose la mano no se si estara fracturada. ya por favor me dijo en las americas y en cual mas. ordoñez laso y los olivos. haber deme un segundo ordoñez lazo. los olivos. y los olivos oiga señor no me sale la direccion. hotel oro verde. ya y la del hotel oro verde para bajo antes de llegar como quien se va a sayausi. exactamente. diego alvarez. eh este a los agente de transito es necesario ahortia derrepente no se la ambulancia. ya. ya hasta luego
2777,buenas tardes. vera lo que pasa es que necesito que me ayude van  cuatro señores sospechosos caminando por la calle huaynapac y calle del rollo no se si me pudiera dar mandando una unidad porque estan fumando marihuana van por la calle por ahi. si. dos morenos y dos blancos uno con gorra negra y camisa negra  y los otros no me fije bien. aja van cuatro sospechosos. se dirijen de la huaynacapac a la derecha por la iglesia van caminando. aja con direccion a la iglesia. listo ayudeme con su nombre. de la universidad catolica por la facultad de medicina aja. a genesis sinche. genesis sinche. gracias muy amable
2778,buenas tardes señor hagame un favor. vera le estoy llamando porque en la esquina de la calle Morona y Guayas. en el sector remigio crespo esta un chico drogandose y esta molestando a las chicas que pasan por ahi entonces yo vivo por el sector esta drogandose con una funda con solucion y yo que vivo por ahi afecta imaginese puede hasta hacer daño de repente a alguien no se. si si si. esta con un pantalon medio claro y  una camiseta tambien medio clara medio oscura no no me fije bien en realidad porque imaginese como me voy a quedar ahi pase rapido y estoy llamando nada mas a notificarle. si en la esquina de la morona y guayas. ya gabriela paredes. ya. le agradezco mucho pase bien
2779,si señor muy buenas tardes. vera el upc el pai de la policia esta parado al frente del upc 54 de la miguel velez y la avenida las americas y burlandose estan tomando unos dos tipos uno de camiseta blanca y otro de camiseta ploma puesto en una mochila cerveza y juntaron con una cosa como una botella como de aji. ahi estan en medio parque riendose viendo al up que esta ahi de heroes de verdeloma. en via publica. mi jnombre es bertha de palacios yo les veo porque me gusta ver de la ventana que pasa ahi en ese parque que es solido. pienso para todo gracias buena tarde
2780,buenas tardes hagame un favor una ambulancia a las calles disculpeme que calles son estas por la virgen de palo por monay. eh por la virgen de palos monay una esque ya eso por favor una ambulancia rapido. hay un señor que esta tirado en el piso yo acabo de llegar estaba pasando. no esta con los ojos abiertos pero se le ve mal. andres chiriboga. eh cha es la av 24 de mayo es en la parada esa que queda justo en la virgen de palos. perdon. por monay. por la virgen de palos por el seminario santa teresa de monay. exacto ahi. ya. perdon. si. despacho. deme fucionando la popayan es la misma por favor
2781,oiga ya le vuelvo a llamar ni se cuantas veces yo les avise que una mayorcita se habia caido y no llegaron nadie. si yo llame. ay pero no no llegaron. ahi esta quejandose ella pero no hay quien llegue nada. 93 años. si. si de un alto que tienen en la casa de ahi se ha caido. si gradas. yo soy vecina. eh sigsig via a guele. via guele puchun. si via a guelen. si si en el sigsig es. puchun yo dije shotor pero dijeron que han ido a shortor alto pero es en shotor bajo. si yo si les indique que hay una entradita lado de la señora teresa coro. es un arroyo de agua que hay ahi de la y de curin rectito via a guen. ahi hay un arroyo de agua que sube para arriba y yo me llamo que pregunten por mariana zhimininyancela ahi los guambras han de indicar nomas. si pero de la y de curin tiene que venir unas 3 cuadras siguiendo la via a guen mismo mas aca. si. no no recto recto la via a guel se llama. si. recto la via a guel. si. si. mio mi nombre es mariana zhiminaycela. zhiminaycela. ya gracias
2782,quisiera reportar un incendio que esta en como yendo por la autopista hacia cuenca. a unos 50 metros. si aja. a 50 metros del del de la entrada al tio tom. si a unos 50 metros mas alla estan encendidos alli los arboles. priscila cabrera. si. perdon
2783,buenas noche buenas tardes. hagame un favor por aqui por el sector de la guayas y pichincha por el sector la gloria hay un tipo hay un tipo que esta medio drogado y anda con un cuchillo asi como banderiandose de quien se le aparece ya por poco le clava el cuchillo. eh parece que se esta drogando de una funda esta huele y se la guarda. si el señor esta de blanco es un muchacho es un bien flaco esta de blanco todito. si el chico esta con chompa blanca con capucha y un pantalon medio beich. ahoritas eh andrea naula eh ahoritas vera cogio la a ver la pichincha como quien baja la loja. perdon. ya. ya
2784,sonido viento alo buenas tardes. queria este un bomberos por aca por lado del rio sol esta un incendio. si los bomberos. si no hay nin no hay nadie. mande. si por que esta bastante subiendo al cielo el incendio. ya sonido viento
2785,buenas noches disculpeme pudiera facilitar una patrulla al infantil para que tome procedimiento a un joven que esta andando armado. si joven armado me pudiera facilitar un patrulla no sea malo. el señor esta en un susiki cafe con polaridazo pasa que el señor ya saco anteriormente la otra semana unos jovenes pero me arma bronca me arma bronca  caballero y saca un arma yo estoy tranquilo aqui con mis amigos y saca un arma osea por favor para que le revisen no creo que una. cafe. suzuki color cafe. no no en el parque infantil aqui en azoguez. eduardo flores. yo les espero en el parque infantil afuera del hospital. si una patrulla seria lo mas urgente antes que huya el sinverguenza. muchas gracias
2786,buenas noches si me puede mandar un patrullero por favor aca a la 5 de febrero. a la 5 de febrero viene insultadome todita la calle. igual igual no yo quiero que vengan. en la calle 24 e es este en la principal en jardin 5 de febrero. si la ciudadela jardin 5 de febrero. calle chimborazo y 24 de mayo. si. es por el seguro bajando por el seguro. mande. la troncal un segundo por favor ya me dice por el seguro social no es cierto. ya que fue lo que paso que es su esposo. el papa de su hija que le esta haciendo. le esta insultado y le pego. me dijo en la en la me ayuda con su nombre. campoverde. su nombre por favor. su nombre ayudeme su nombre. marcia. perfecto voy a coordinar la emergencia en este momento un punto de referencia de su domicilio si o del lugar donde se encuentre usted. chimborazo y veintecuatro de mayo chmborazo y veintecuatro de mayo
2787,buenos dias tenga la bondad este puede venir a la padre aguirre y presiente cordova. lo que pasa es que hubo un robo. perdon. alo. si lo que pasa un señor entro a una tienda y se robo un quintal un quintal de de de arroz entonces le encontramos y le tenemos aqui. mande. si esta aqui. he yomara garzon. si garzon. ya gracias
2788,eh hagame un favor aqui en la hermano miguel y en la tomas de heres hay un edificio y en el primer piso estan que se matan no se que tambien sera que esta que gritan guaguas nos podria ayudar. tomas de heres. hermano miguel y tomas de heres. 20-63 es un garage la puertas de esta un carro plomo al fondo corsa el edificio es de vidrio ahumados. y esta un arbolito de luces de navidad son azules pero el problema es en el primer piso yo vivo en el tercero pero no le dira que soy yo. hay niños que gritan estan como que se matan ahi estan que gritan que gritan estan pidiendo ayuda pero no los conozco recien pasaron a vivir hace un mes. en la hermano miguel y tomas de heres. si aqui en cuenca. escuela cristo rey. ya esta hablando con la chica con una chico esta afuera pero adentro esta que se matan. yo creo que si dele esa ayuda porque pobrecita por que no no se en verdad no. no no exacto ahorita es miguel cordero es la que continua la heroes de verdeloma y hermano miguel. sino que ahora es miguel cordero crespo o algo asi. exacto esa es es una casa nosootros vivimos una casa antes de salir a la tomas de heres subiendo por la eugenio espejo eh sera una dos tres cuadras queda a mano izqiuerda. es un edificio que esta al fondo de vidrios ahumados hay un garage hay un corsa que esta estacionado. de cuatro pisos. de vidrios ahumados aqui esta un chico pidiendo ayuda creo que es un chico. de agente de transito. ya muy amable muy amable
2789,alo buenas noches. con la policia. vera aqui en monay el tablon esta parado un carro desconocido con tres personas eso queremos nosotros ver si es que nos pueden dar una manito. es un negro. e ya ya una sobrina ya le cogieron la placa pero esta ahi parado con tres personas tres gordos. no no estan aqui las muchachas tan arriba en la otra casa eso quisiera que vengan a ver para ver que les cojan para preguntarles que es lo que estan haciendo frente a la casa. es junto a la central telefonica del tablon. capilla del tablon si entrando por el seguro nuevo para arriba. a paccha pertenece pero es subiendo como quien viene a baguanchi conoce la fabrica de jean de pantalones areldi jeans. es ahi. perdon. no no frente a la iglesia estan ahi parados en la central telefonica del tablon. si pero ahi es la central hidroelectrica del tablon. la iglesia del tablon. hmm en la central hidroelectrica del tablon ahi estan parados entre tres estan ahi. ya gracias
2790,alo. buenas noches oiga disculpe una pregunta. no se si es que usted me podra ayudar yo tengo a mi hija que salio desde la mañana pero le llamos varias veces y no contesta el telefono. y de repente por este medio de ustedes le hayan reportando algun accidente dando mi nombre o el nomnre de mi hija. numero de cedula ya le indico. eh 20 años. salio desde las 10 de la mañana. si. es un pantalon jean una chompa negra azul. no azul y jean. asi un chalequito azul y jean. el  celular de ella. el nombre de ella es dira manuela vazquez beltran. dira manuela vazquez beltran. si el numero de celula mejor deme el celular. le repito 0998345288. ya perfecto su nombre es dira manuela vazquez beltran. su numero cedula. por favor le repito 0104499160. a ver por favor repitame de nuevo. ya. listo mi señor la chica es alta baja. de 1 65 y piel de la chica es blanca morenita. por favor la direccion de su domicilio. ya. y serrano abad cual es su nombre señor. aldo vazquez este es su numero de celular. ya estara pendiente por favor señor la policia le ha de llamar. no esque ya tengo los numero de la niña numero de cedula cuantos se puede verificar con cualquier cosa. si por supuesto seria lo correcto
2791,si buenas noches hagame un favor mire le estoy llamando a reportar un incendio. en la e en la provincia del cañar canton biblian. si. la direccion exacta eh es en la autopista a la altura de la urbanizacion gustavo zea. si a la altura de la urbanizacion es ya a la salida para la autopista. si gustavo zea. ya. si. si. no es un incendio forestal estan lo montes secos ahi y la candela se sigue alargando. si en la autopista biblian azogues pero esta arribita de la urbanizacion. si. si al lado de la upc de la policia si de repente no se dan con el nombre de la urbanizacion. si. eh rocio idrovo. idrovo. ya gracias
2792,alo. alo. si como esta buenas noches tenga la bondad lo que pasa es que yo tengo aquiuna persona de la tercera edad que esta extraviada. eh el señor esta aqui en un local de chuzos que es via al valle una cuadra mas arriba de la gasolinera. no se como se llama gasolinera es una nueva es tres cuadras mas arriba del colegio garaicoa hay una nueva gasolinera. si si casi asi aja. si el señor dice bueno no se le entiende como esta bien mayorcito dice que vive por la isabela catolica. perdon. yo estoy aqui no le digo via al valle de la nueva gasolinera una cuadras ma arriba en local de chuzos aqui estoy yo. perdon no le escucho muy bien. si una cuadrita. mi nombre en nancy zhinin. si con z nancy zhinin
2793,buenas noches señor sabe que yo vivo justo en la juan jaramillo. estan peleando los señores que venden la droga. por material estan hablando ahí y estan justo en la puerta de mi casa y la puerta de mi casa esta abierta y ni siquiera puedo ir a cerrar porque estan ahi discutiendo. juan jaramillo y llegar a la es en la juan jaramillo 5 25 y mariano cueva es justo en la 5 25 que estan peleando. el uno esta con camiseta roja con lineas blancas y gorra roja el otro esta de casaca negra con gorra negra. maria paz carrera. muchas gracias
2794,señor buena noches hagame un favor estoy aqui pasando por la sarahurco y huaran. frente a la feria libre totoracocha hay un señor que estaba andando en bicicleta y creo que ha estado medio borrachito y se ha caido. y esta tirado en el piso ahi no reacciona no se si tal vez me puede mandar una ambulancia. para que le vea. en la sarahurco antes de llegar a la bueran frente a la feria libre de totoracocha. cristian peralta. gracias que ya
2795,alo. buenas noches señito si lo que pasa es que hay un señor de mas o menos unos 80 años esta perdido esta caminando por aca por el sector via al valle y el osea quiere irse a la catolica pero el esta yendose por otro lado osea esta yendose al valle y no puede quedarse aqui de ustedes podrian ayudar porque llamamos a la policia tampoco. esta con una gorrita con una chompita ploma y una gorra blanca. si no sea malito esta yendose por la media calle es que no se quiso quedar aqui ibamos a llamar pero no. alo. alo. es sector el cisne via al valle. es como quien se va al valle esta alla entrada al coco. si. zoila tigre. gracias
2796,alo si buenas noches oiga le pegaron a un tipo aca abajo en la orilla. mande. le pegaron a un señor el señor esta roto la nariz o boca y esta borracho. mande es aca abajo junto al hotel alsuba aqui en la orilla del rio. mande. de aqui de paute de aqui de paute. hotel alsuba. wilson barahona. ya gracias
2797,muy buenas dias buenas noches por favor la policia. si por favor aca en pillo pata estan haciendo un mercado publico  por favor podrian venir a ver. pillco pata. si. en toda la cancha azulita estan yendo a pelear estan pelando. gladys bernal. ya gracias
2798,señor buenos dias le habla fabiola moreno de aqui de chaullabamba sabe que aqui al frente de mi casa hay una pelea terrible estan borrachos estan que se sacan el aire. por favor entrando por talleres verdurgo justo donde estan construyendo el puente peatonal. entre por ahi por talleres verdugo estan en una reunion alli de muchachos que estan que s ematan señor por favor ayudenos. fabiola moreno campana. ya mi señor por favor urgente. estan que le pegan al dueño de casa es una matanza señor por favor. muchas gracias gracias señor
2799,buenos dias señor disculpeme necesito que nos ayude enviando una patrulla para la av para la calle pueblo shuar pueblo achuar en chaullabamba. am hay una hay una fiesta al frente de mi casa y acaba de terminar en pelea y es todo un escandalo aqui uno no puede descansar ni los hijos tampoco. en la pueblo shuar vera es facilito en la autopista. en el en el carril de retorno a cuenca en el km 17 me parece justo ahi hay una fabrica de volquetas se llama talleres verdugo. es exactamente donde estan en donde estan en donde estan el el el puente el puente peatonal. estan recien construyendo donde es la nueva gasolinera. si david vazquez. gracias que pase bien
2800,de fondo gritos policia. como esta buenas noches unos batracios estan aqui en los totems con unos cuchillo y quieren robarle a mi amigo. si justo en los totems. por favor chuta estan aqui un carro unos taxis. no no puedo amugo puede por favor. juan villavicencio. ash en los totems estamos no puede venir. ya pero porfavor aqui en los totems no va mandarme nada para ver como nos vamos de aqui estan con cuchillos
2801,buenas noches hagame una favor estoy en la av doce de abril y unidad nacional. tuvimos un accidente en la moto. mi esposo dislocado el hombro. alexandra abril. no simplemente esta dislocado el hombro pero necesito que alguien me ayude por que no puede moverse. nos viramos de la moto. perdon. en que tiempo. porfavor que sea lo antes posible. gracias
2802,como esta muy buenas ayudeme con una ambulancia lo que pasa es que unos mafiosos le dejaron le pegaron a un hermano aca paseo tres de noviembre y esta sangrando bastante le patearon la cabeza. eh paseo tres de noviembre a la orilla del rio calle de los de los helechos. wilson naula. en que tiempo me ayudan con la ambulancia. muchas gracias
2803,buenas noches. hagame una favor si me puede enviar una ambulancia oiga parece que supone que le arrollo un carro al señor aqui en la abelardo j andrade san pedro del cebollar unas cinco cuadras mas arriba de la iglesia. antes de racar plaza de la iglesia de san pedro cinco cuadras mas arribita esta tendido el señor oiga esta con sangre de la cabeza. eh nombre es jorge jara. muy amable gracias buenos dias
